ID,Page_name,Response_time,StartTime,EndTime
14215,01_Login,0.283,07-12-2022 06:16,07-12-2022 06:16
14216,02_Watchlist,0.183,07-12-2022 06:16,07-12-2022 06:16
14217,03_Logout,0.186,07-12-2022 06:16,07-12-2022 06:16
14218,01_Login,0.585,07-12-2022 06:21,07-12-2022 06:21
14219,02_Watchlist,0.18,07-12-2022 06:21,07-12-2022 06:21
14220,03_Logout,0.191,07-12-2022 06:21,07-12-2022 06:21
14221,01_Login,0.29,07-12-2022 06:26,07-12-2022 06:26
14222,02_Watchlist,0.132,07-12-2022 06:26,07-12-2022 06:26
14223,03_Logout,0.208,07-12-2022 06:26,07-12-2022 06:26
14224,01_Login,0.255,07-12-2022 06:31,07-12-2022 06:31
14225,02_Watchlist,0.173,07-12-2022 06:31,07-12-2022 06:31
14226,03_Logout,0.208,07-12-2022 06:31,07-12-2022 06:31
14227,01_Login,0.252,07-12-2022 06:36,07-12-2022 06:36
14228,02_Watchlist,0.174,07-12-2022 06:36,07-12-2022 06:36
14229,03_Logout,0.214,07-12-2022 06:36,07-12-2022 06:36
14230,01_Login,0.26,07-12-2022 06:41,07-12-2022 06:41
14231,02_Watchlist,0.186,07-12-2022 06:41,07-12-2022 06:41
14232,03_Logout,0.202,07-12-2022 06:41,07-12-2022 06:41
14233,01_Login,0.294,07-12-2022 06:46,07-12-2022 06:46
14234,02_Watchlist,0.145,07-12-2022 06:46,07-12-2022 06:46
14235,03_Logout,0.241,07-12-2022 06:46,07-12-2022 06:46
14236,01_Login,0.632,07-12-2022 06:51,07-12-2022 06:51
14237,02_Watchlist,0.159,07-12-2022 06:51,07-12-2022 06:51
14238,03_Logout,0.178,07-12-2022 06:51,07-12-2022 06:51
14239,01_Login,0.287,07-12-2022 06:56,07-12-2022 06:56
14240,02_Watchlist,0.182,07-12-2022 06:56,07-12-2022 06:56
14241,03_Logout,0.203,07-12-2022 06:56,07-12-2022 06:56
14242,01_Login,0.203,07-12-2022 07:01,07-12-2022 07:01
14243,02_Watchlist,0.194,07-12-2022 07:01,07-12-2022 07:01
14244,03_Logout,0.22,07-12-2022 07:01,07-12-2022 07:01
14245,01_Login,0.74,07-12-2022 07:06,07-12-2022 07:06
14246,02_Watchlist,0.61,07-12-2022 07:06,07-12-2022 07:06
14247,03_Logout,0.211,07-12-2022 07:06,07-12-2022 07:06
14248,01_Login,0.243,07-12-2022 07:11,07-12-2022 07:11
14249,02_Watchlist,0.15,07-12-2022 07:11,07-12-2022 07:11
14250,03_Logout,0.195,07-12-2022 07:11,07-12-2022 07:11
14251,01_Login,0.528,07-12-2022 07:16,07-12-2022 07:16
14252,02_Watchlist,0.192,07-12-2022 07:16,07-12-2022 07:16
14253,03_Logout,0.177,07-12-2022 07:16,07-12-2022 07:16
14254,01_Login,0.226,07-12-2022 07:21,07-12-2022 07:21
14255,02_Watchlist,0.137,07-12-2022 07:21,07-12-2022 07:21
14256,03_Logout,0.175,07-12-2022 07:21,07-12-2022 07:21
14257,01_Login,0.269,07-12-2022 07:26,07-12-2022 07:26
14258,02_Watchlist,0.142,07-12-2022 07:26,07-12-2022 07:26
14259,03_Logout,0.196,07-12-2022 07:27,07-12-2022 07:27
14260,01_Login,0.3,07-12-2022 07:34,07-12-2022 07:34
14261,02_Watchlist,0.159,07-12-2022 07:35,07-12-2022 07:35
14262,03_Logout,0.226,07-12-2022 07:35,07-12-2022 07:35
14263,01_Login,0.256,07-12-2022 07:36,07-12-2022 07:36
14264,02_Watchlist,0.163,07-12-2022 07:36,07-12-2022 07:36
14265,03_Logout,0.177,07-12-2022 07:37,07-12-2022 07:37
14266,01_Login,0.276,07-12-2022 07:41,07-12-2022 07:41
14267,02_Watchlist,0.168,07-12-2022 07:41,07-12-2022 07:41
14268,03_Logout,0.176,07-12-2022 07:42,07-12-2022 07:42
14269,01_Login,0.277,07-12-2022 07:46,07-12-2022 07:46
14270,02_Watchlist,0.172,07-12-2022 07:46,07-12-2022 07:46
14271,03_Logout,0.178,07-12-2022 07:47,07-12-2022 07:47
14272,01_Login,0.252,07-12-2022 07:51,07-12-2022 07:51
14273,02_Watchlist,0.635,07-12-2022 07:51,07-12-2022 07:51
14274,03_Logout,0.17,07-12-2022 07:52,07-12-2022 07:52
14275,01_Login,0.286,07-12-2022 07:56,07-12-2022 07:56
14276,02_Watchlist,0.157,07-12-2022 07:56,07-12-2022 07:56
14277,03_Logout,0.167,07-12-2022 07:57,07-12-2022 07:57
14278,01_Login,0.289,07-12-2022 08:01,07-12-2022 08:01
14279,02_Watchlist,0.136,07-12-2022 08:01,07-12-2022 08:01
14280,03_Logout,0.177,07-12-2022 08:01,07-12-2022 08:01
14281,01_Login,0.722,07-12-2022 08:06,07-12-2022 08:06
14282,02_Watchlist,0.147,07-12-2022 08:06,07-12-2022 08:06
14283,03_Logout,0.155,07-12-2022 08:07,07-12-2022 08:07
14284,01_Login,0.273,07-12-2022 08:11,07-12-2022 08:11
14285,02_Watchlist,0.148,07-12-2022 08:11,07-12-2022 08:11
14286,03_Logout,0.181,07-12-2022 08:12,07-12-2022 08:12
14287,01_Login,0.294,07-12-2022 08:16,07-12-2022 08:16
14288,02_Watchlist,0.147,07-12-2022 08:16,07-12-2022 08:16
14289,03_Logout,0.178,07-12-2022 08:17,07-12-2022 08:17
14290,01_Login,0.203,07-12-2022 08:21,07-12-2022 08:21
14291,02_Watchlist,0.145,07-12-2022 08:21,07-12-2022 08:21
14292,03_Logout,0.156,07-12-2022 08:21,07-12-2022 08:21
14293,01_Login,0.285,07-12-2022 08:26,07-12-2022 08:26
14294,02_Watchlist,0.151,07-12-2022 08:26,07-12-2022 08:26
14295,03_Logout,0.162,07-12-2022 08:26,07-12-2022 08:26
14296,01_Login,0.215,07-12-2022 08:31,07-12-2022 08:31
14297,02_Watchlist,0.142,07-12-2022 08:31,07-12-2022 08:31
14298,03_Logout,0.162,07-12-2022 08:32,07-12-2022 08:32
14299,01_Login,0.322,07-12-2022 08:36,07-12-2022 08:36
14300,02_Watchlist,0.151,07-12-2022 08:36,07-12-2022 08:36
14301,03_Logout,0.164,07-12-2022 08:37,07-12-2022 08:37
14302,01_Login,0.278,07-12-2022 08:41,07-12-2022 08:41
14303,02_Watchlist,0.156,07-12-2022 08:41,07-12-2022 08:41
14304,03_Logout,0.164,07-12-2022 08:42,07-12-2022 08:42
14305,01_Login,0.289,07-12-2022 08:46,07-12-2022 08:46
14306,02_Watchlist,0.14,07-12-2022 08:46,07-12-2022 08:46
14307,03_Logout,0.175,07-12-2022 08:47,07-12-2022 08:47
14308,01_Login,0.268,07-12-2022 08:51,07-12-2022 08:51
14309,02_Watchlist,0.61,07-12-2022 08:51,07-12-2022 08:51
14310,03_Logout,0.177,07-12-2022 08:52,07-12-2022 08:52
14311,01_Login,0.3,07-12-2022 08:57,07-12-2022 08:57
14312,02_Watchlist,0.206,07-12-2022 08:57,07-12-2022 08:57
14313,03_Logout,0.199,07-12-2022 08:57,07-12-2022 08:57
14314,01_Login,0.274,07-12-2022 09:01,07-12-2022 09:01
14315,02_Watchlist,0.166,07-12-2022 09:01,07-12-2022 09:01
14316,03_Logout,0.169,07-12-2022 09:02,07-12-2022 09:02
14317,01_Login,0.271,07-12-2022 09:06,07-12-2022 09:06
14318,02_Watchlist,0.146,07-12-2022 09:06,07-12-2022 09:06
14319,03_Logout,0.193,07-12-2022 09:07,07-12-2022 09:07
14320,01_Login,0.3,07-12-2022 09:11,07-12-2022 09:11
14321,02_Watchlist,0.168,07-12-2022 09:11,07-12-2022 09:11
14322,03_Logout,0.168,07-12-2022 09:11,07-12-2022 09:11
14323,01_Login,0.262,07-12-2022 09:16,07-12-2022 09:16
14324,02_Watchlist,0.183,07-12-2022 09:16,07-12-2022 09:16
14325,03_Logout,0.18,07-12-2022 09:16,07-12-2022 09:16
14326,01_Login,0.29,07-12-2022 09:21,07-12-2022 09:21
14327,02_Watchlist,0.136,07-12-2022 09:21,07-12-2022 09:21
14328,03_Logout,0.201,07-12-2022 09:21,07-12-2022 09:21
14329,01_Login,0.334,07-12-2022 09:26,07-12-2022 09:26
14330,02_Watchlist,0.177,07-12-2022 09:26,07-12-2022 09:26
14331,03_Logout,0.194,07-12-2022 09:26,07-12-2022 09:26
14332,01_Login,0.261,07-12-2022 09:31,07-12-2022 09:31
14333,02_Watchlist,0.154,07-12-2022 09:31,07-12-2022 09:31
14334,03_Logout,0.206,07-12-2022 09:31,07-12-2022 09:31
14335,01_Login,0.284,07-12-2022 09:36,07-12-2022 09:36
14336,02_Watchlist,0.145,07-12-2022 09:36,07-12-2022 09:36
14337,03_Logout,0.227,07-12-2022 09:36,07-12-2022 09:36
14338,01_Login,0.313,07-12-2022 09:41,07-12-2022 09:41
14339,02_Watchlist,0.182,07-12-2022 09:41,07-12-2022 09:41
14340,03_Logout,0.176,07-12-2022 09:41,07-12-2022 09:41
14341,01_Login,0.289,07-12-2022 09:46,07-12-2022 09:46
14342,02_Watchlist,0.173,07-12-2022 09:46,07-12-2022 09:46
14343,03_Logout,0.208,07-12-2022 09:46,07-12-2022 09:46
14344,01_Login,0.213,07-12-2022 09:51,07-12-2022 09:51
14345,02_Watchlist,0.177,07-12-2022 09:51,07-12-2022 09:51
14346,03_Logout,0.177,07-12-2022 09:51,07-12-2022 09:51
14347,01_Login,0.79,07-12-2022 09:56,07-12-2022 09:56
14348,02_Watchlist,0.145,07-12-2022 09:56,07-12-2022 09:56
14349,03_Logout,0.194,07-12-2022 09:56,07-12-2022 09:56
14350,01_Login,0.302,07-12-2022 10:01,07-12-2022 10:01
14351,02_Watchlist,0.156,07-12-2022 10:01,07-12-2022 10:01
14352,03_Logout,0.164,07-12-2022 10:01,07-12-2022 10:01
14353,01_Login,0.304,07-12-2022 10:06,07-12-2022 10:06
14354,02_Watchlist,0.613,07-12-2022 10:06,07-12-2022 10:06
14355,03_Logout,0.181,07-12-2022 10:06,07-12-2022 10:06
14356,01_Login,0.268,07-12-2022 10:11,07-12-2022 10:11
14357,02_Watchlist,62.642,07-12-2022 10:11,07-12-2022 10:12
14358,03_Logout,64.619,07-12-2022 10:12,07-12-2022 10:14
14359,01_Login,0.257,07-12-2022 10:16,07-12-2022 10:16
14360,02_Watchlist,0.14,07-12-2022 10:16,07-12-2022 10:16
14361,03_Logout,0.208,07-12-2022 10:16,07-12-2022 10:16
14362,01_Login,0.536,07-12-2022 10:21,07-12-2022 10:21
14363,02_Watchlist,0.151,07-12-2022 10:21,07-12-2022 10:21
14364,03_Logout,0.177,07-12-2022 10:21,07-12-2022 10:21
14365,01_Login,0.256,07-12-2022 10:26,07-12-2022 10:26
14366,02_Watchlist,0.17,07-12-2022 10:26,07-12-2022 10:26
14367,03_Logout,0.204,07-12-2022 10:26,07-12-2022 10:26
14368,01_Login,0.25,07-12-2022 10:31,07-12-2022 10:31
14369,02_Watchlist,0.133,07-12-2022 10:31,07-12-2022 10:31
14370,03_Logout,0.206,07-12-2022 10:31,07-12-2022 10:31
14371,01_Login,0.268,07-12-2022 10:36,07-12-2022 10:36
14372,02_Watchlist,0.127,07-12-2022 10:36,07-12-2022 10:36
14373,03_Logout,0.207,07-12-2022 10:36,07-12-2022 10:36
14374,01_Login,0.242,07-12-2022 10:41,07-12-2022 10:41
14375,02_Watchlist,0.156,07-12-2022 10:41,07-12-2022 10:41
14376,03_Logout,0.2,07-12-2022 10:41,07-12-2022 10:41
14377,01_Login,0.692,07-12-2022 10:46,07-12-2022 10:46
14378,02_Watchlist,0.15,07-12-2022 10:46,07-12-2022 10:46
14379,03_Logout,0.196,07-12-2022 10:46,07-12-2022 10:46
14380,01_Login,1.236,07-12-2022 10:51,07-12-2022 10:51
14381,02_Watchlist,0.16,07-12-2022 10:51,07-12-2022 10:51
14382,03_Logout,0.173,07-12-2022 10:51,07-12-2022 10:51
14383,01_Login,0.208,07-12-2022 10:56,07-12-2022 10:56
14384,02_Watchlist,0.153,07-12-2022 10:56,07-12-2022 10:56
14385,03_Logout,0.183,07-12-2022 10:56,07-12-2022 10:56
14386,01_Login,0.273,07-12-2022 11:01,07-12-2022 11:01
14387,02_Watchlist,0.183,07-12-2022 11:01,07-12-2022 11:01
14388,03_Logout,0.159,07-12-2022 11:01,07-12-2022 11:01
14389,01_Login,0.982,07-12-2022 11:06,07-12-2022 11:06
14390,02_Watchlist,0.15,07-12-2022 11:06,07-12-2022 11:06
14391,03_Logout,0.224,07-12-2022 11:06,07-12-2022 11:06
14392,01_Login,0.9,07-12-2022 11:11,07-12-2022 11:11
14393,02_Watchlist,0.143,07-12-2022 11:11,07-12-2022 11:11
14394,03_Logout,0.204,07-12-2022 11:11,07-12-2022 11:11
14395,01_Login,0.269,07-12-2022 11:16,07-12-2022 11:16
14396,02_Watchlist,0.181,07-12-2022 11:16,07-12-2022 11:16
14397,03_Logout,0.172,07-12-2022 11:16,07-12-2022 11:16
14398,01_Login,0.197,07-12-2022 11:21,07-12-2022 11:21
14399,02_Watchlist,0.169,07-12-2022 11:21,07-12-2022 11:21
14400,03_Logout,0.174,07-12-2022 11:21,07-12-2022 11:21
14401,01_Login,0.916,07-12-2022 11:26,07-12-2022 11:26
14402,02_Watchlist,0.633,07-12-2022 11:26,07-12-2022 11:26
14403,03_Logout,0.178,07-12-2022 11:26,07-12-2022 11:26
14404,01_Login,0.23,07-12-2022 11:31,07-12-2022 11:31
14405,02_Watchlist,0.166,07-12-2022 11:31,07-12-2022 11:31
14406,03_Logout,0.195,07-12-2022 11:31,07-12-2022 11:31
14407,01_Login,0.298,07-12-2022 11:36,07-12-2022 11:36
14408,02_Watchlist,0.154,07-12-2022 11:36,07-12-2022 11:36
14409,03_Logout,0.19,07-12-2022 11:36,07-12-2022 11:36
14410,01_Login,0.239,07-12-2022 11:41,07-12-2022 11:41
14411,02_Watchlist,0.196,07-12-2022 11:41,07-12-2022 11:41
14412,03_Logout,0.178,07-12-2022 11:41,07-12-2022 11:41
14413,01_Login,0.82,07-12-2022 11:46,07-12-2022 11:46
14414,02_Watchlist,0.15,07-12-2022 11:46,07-12-2022 11:46
14415,03_Logout,0.162,07-12-2022 11:46,07-12-2022 11:46
14416,01_Login,0.299,07-12-2022 11:51,07-12-2022 11:51
14417,02_Watchlist,0.185,07-12-2022 11:51,07-12-2022 11:51
14418,03_Logout,0.214,07-12-2022 11:51,07-12-2022 11:51
14419,01_Login,0.199,07-12-2022 11:56,07-12-2022 11:56
14420,02_Watchlist,0.142,07-12-2022 11:56,07-12-2022 11:56
14421,03_Logout,0.213,07-12-2022 11:56,07-12-2022 11:56
14422,01_Login,0.234,08-12-2022 12:01,08-12-2022 12:01
14423,02_Watchlist,0.141,08-12-2022 12:01,08-12-2022 12:01
14424,01_Login,0.615,08-12-2022 12:11,08-12-2022 12:11
14425,02_Watchlist,0.144,08-12-2022 12:11,08-12-2022 12:11
14426,01_Login,0.305,08-12-2022 12:16,08-12-2022 12:16
14427,02_Watchlist,0.122,08-12-2022 12:16,08-12-2022 12:16
14428,01_Login,0.281,08-12-2022 12:21,08-12-2022 12:21
14429,02_Watchlist,0.2,08-12-2022 12:21,08-12-2022 12:21
14430,01_Login,0.348,08-12-2022 12:26,08-12-2022 12:26
14431,02_Watchlist,0.154,08-12-2022 12:26,08-12-2022 12:26
14432,01_Login,0.279,08-12-2022 12:31,08-12-2022 12:31
14433,02_Watchlist,0.147,08-12-2022 12:31,08-12-2022 12:31
14434,01_Login,0.296,08-12-2022 12:36,08-12-2022 12:36
14435,02_Watchlist,0.185,08-12-2022 12:36,08-12-2022 12:36
14436,01_Login,0.262,08-12-2022 12:41,08-12-2022 12:41
14437,02_Watchlist,0.169,08-12-2022 12:41,08-12-2022 12:41
14438,01_Login,0.295,08-12-2022 12:46,08-12-2022 12:46
14439,02_Watchlist,0.153,08-12-2022 12:46,08-12-2022 12:46
14440,01_Login,0.24,08-12-2022 12:51,08-12-2022 12:51
14441,02_Watchlist,0.156,08-12-2022 12:51,08-12-2022 12:51
14442,01_Login,0.305,08-12-2022 12:56,08-12-2022 12:56
14443,02_Watchlist,62.701,08-12-2022 12:56,08-12-2022 12:57
14444,01_Login,0.286,08-12-2022 01:01,08-12-2022 01:01
14445,02_Watchlist,0.146,08-12-2022 01:01,08-12-2022 01:01
14446,03_Logout,63.02,08-12-2022 01:01,08-12-2022 01:02
14447,01_Login,0.273,08-12-2022 01:06,08-12-2022 01:06
14448,02_Watchlist,0.153,08-12-2022 01:06,08-12-2022 01:06
14449,03_Logout,0.168,08-12-2022 01:06,08-12-2022 01:06
14450,01_Login,0.75,08-12-2022 01:11,08-12-2022 01:11
14451,02_Watchlist,0.151,08-12-2022 01:11,08-12-2022 01:11
14452,03_Logout,0.199,08-12-2022 01:11,08-12-2022 01:11
14453,01_Login,0.25,08-12-2022 01:16,08-12-2022 01:16
14454,02_Watchlist,0.136,08-12-2022 01:16,08-12-2022 01:16
14455,03_Logout,0.219,08-12-2022 01:16,08-12-2022 01:16
14456,01_Login,0.276,08-12-2022 01:21,08-12-2022 01:21
14457,02_Watchlist,0.164,08-12-2022 01:21,08-12-2022 01:21
14458,03_Logout,0.173,08-12-2022 01:21,08-12-2022 01:21
14459,01_Login,0.283,08-12-2022 01:26,08-12-2022 01:26
14460,02_Watchlist,0.184,08-12-2022 01:26,08-12-2022 01:26
14461,03_Logout,0.203,08-12-2022 01:26,08-12-2022 01:26
14462,01_Login,0.275,08-12-2022 01:31,08-12-2022 01:31
14463,02_Watchlist,0.138,08-12-2022 01:31,08-12-2022 01:31
14464,03_Logout,0.18,08-12-2022 01:31,08-12-2022 01:31
14465,01_Login,0.274,08-12-2022 01:36,08-12-2022 01:36
14466,02_Watchlist,0.19,08-12-2022 01:36,08-12-2022 01:36
14467,03_Logout,0.214,08-12-2022 01:36,08-12-2022 01:36
14468,01_Login,0.277,08-12-2022 01:41,08-12-2022 01:41
14469,02_Watchlist,0.154,08-12-2022 01:41,08-12-2022 01:41
14470,03_Logout,0.194,08-12-2022 01:41,08-12-2022 01:41
14471,01_Login,0.263,08-12-2022 01:46,08-12-2022 01:46
14472,02_Watchlist,0.164,08-12-2022 01:46,08-12-2022 01:46
14473,03_Logout,0.209,08-12-2022 01:46,08-12-2022 01:46
14474,01_Login,0.317,08-12-2022 01:51,08-12-2022 01:51
14475,02_Watchlist,0.154,08-12-2022 01:51,08-12-2022 01:51
14476,03_Logout,0.176,08-12-2022 01:51,08-12-2022 01:51
14477,01_Login,0.27,08-12-2022 01:56,08-12-2022 01:56
14478,02_Watchlist,0.622,08-12-2022 01:56,08-12-2022 01:56
14479,03_Logout,0.172,08-12-2022 01:56,08-12-2022 01:56
14480,01_Login,0.306,08-12-2022 02:01,08-12-2022 02:01
14481,02_Watchlist,0.169,08-12-2022 02:01,08-12-2022 02:01
14482,03_Logout,0.175,08-12-2022 02:01,08-12-2022 02:01
14483,01_Login,0.286,08-12-2022 02:06,08-12-2022 02:06
14484,02_Watchlist,0.167,08-12-2022 02:06,08-12-2022 02:06
14485,03_Logout,0.214,08-12-2022 02:06,08-12-2022 02:06
14486,01_Login,0.283,08-12-2022 02:11,08-12-2022 02:11
14487,02_Watchlist,0.622,08-12-2022 02:11,08-12-2022 02:11
14488,03_Logout,0.212,08-12-2022 02:11,08-12-2022 02:11
14489,01_Login,0.222,08-12-2022 02:16,08-12-2022 02:16
14490,02_Watchlist,0.144,08-12-2022 02:16,08-12-2022 02:16
14491,03_Logout,0.184,08-12-2022 02:16,08-12-2022 02:16
14492,01_Login,0.263,08-12-2022 02:21,08-12-2022 02:21
14493,02_Watchlist,0.149,08-12-2022 02:21,08-12-2022 02:21
14494,03_Logout,0.178,08-12-2022 02:21,08-12-2022 02:21
14495,01_Login,0.638,08-12-2022 02:26,08-12-2022 02:26
14496,02_Watchlist,0.165,08-12-2022 02:26,08-12-2022 02:26
14497,03_Logout,0.218,08-12-2022 02:27,08-12-2022 02:27
14498,01_Login,0.181,08-12-2022 02:31,08-12-2022 02:31
14499,02_Watchlist,0.161,08-12-2022 02:31,08-12-2022 02:31
14500,03_Logout,0.17,08-12-2022 02:31,08-12-2022 02:31
14501,01_Login,0.247,08-12-2022 02:36,08-12-2022 02:36
14502,02_Watchlist,0.149,08-12-2022 02:36,08-12-2022 02:36
14503,03_Logout,0.179,08-12-2022 02:36,08-12-2022 02:36
14504,01_Login,0.319,08-12-2022 02:41,08-12-2022 02:41
14505,02_Watchlist,0.157,08-12-2022 02:41,08-12-2022 02:41
14506,03_Logout,0.179,08-12-2022 02:41,08-12-2022 02:41
14507,01_Login,1.41,08-12-2022 02:46,08-12-2022 02:46
14508,02_Watchlist,0.164,08-12-2022 02:46,08-12-2022 02:46
14509,03_Logout,0.178,08-12-2022 02:46,08-12-2022 02:46
14510,01_Login,0.152,08-12-2022 02:51,08-12-2022 02:51
14511,02_Watchlist,0.135,08-12-2022 02:51,08-12-2022 02:51
14512,03_Logout,0.163,08-12-2022 02:51,08-12-2022 02:51
14513,01_Login,0.714,08-12-2022 02:56,08-12-2022 02:56
14514,02_Watchlist,0.16,08-12-2022 02:56,08-12-2022 02:56
14515,03_Logout,0.222,08-12-2022 02:56,08-12-2022 02:56
14516,01_Login,0.229,08-12-2022 03:01,08-12-2022 03:01
14517,02_Watchlist,0.151,08-12-2022 03:01,08-12-2022 03:01
14518,03_Logout,0.175,08-12-2022 03:01,08-12-2022 03:01
14519,01_Login,0.28,08-12-2022 03:06,08-12-2022 03:06
14520,02_Watchlist,0.638,08-12-2022 03:06,08-12-2022 03:06
14521,03_Logout,0.204,08-12-2022 03:06,08-12-2022 03:06
14522,01_Login,0.292,08-12-2022 03:11,08-12-2022 03:11
14523,02_Watchlist,0.136,08-12-2022 03:11,08-12-2022 03:11
14524,03_Logout,0.183,08-12-2022 03:11,08-12-2022 03:11
14525,01_Login,0.285,08-12-2022 03:16,08-12-2022 03:16
14526,02_Watchlist,0.619,08-12-2022 03:16,08-12-2022 03:16
14527,03_Logout,0.183,08-12-2022 03:16,08-12-2022 03:16
14528,01_Login,0.327,08-12-2022 03:21,08-12-2022 03:21
14529,02_Watchlist,0.171,08-12-2022 03:21,08-12-2022 03:21
14530,03_Logout,0.157,08-12-2022 03:21,08-12-2022 03:21
14531,01_Login,0.208,08-12-2022 03:26,08-12-2022 03:26
14532,02_Watchlist,0.16,08-12-2022 03:26,08-12-2022 03:26
14533,03_Logout,0.183,08-12-2022 03:26,08-12-2022 03:26
14534,01_Login,65.347,08-12-2022 03:31,08-12-2022 03:32
14535,02_Watchlist,0.113,08-12-2022 03:32,08-12-2022 03:32
14536,03_Logout,0.171,08-12-2022 03:33,08-12-2022 03:33
14537,01_Login,0.264,08-12-2022 03:36,08-12-2022 03:36
14538,02_Watchlist,0.145,08-12-2022 03:36,08-12-2022 03:36
14539,03_Logout,0.188,08-12-2022 03:36,08-12-2022 03:36
14540,01_Login,0.289,08-12-2022 03:41,08-12-2022 03:41
14541,02_Watchlist,0.14,08-12-2022 03:41,08-12-2022 03:41
14542,03_Logout,0.166,08-12-2022 03:41,08-12-2022 03:41
14543,01_Login,0.644,08-12-2022 03:46,08-12-2022 03:46
14544,02_Watchlist,0.174,08-12-2022 03:46,08-12-2022 03:46
14545,03_Logout,0.209,08-12-2022 03:46,08-12-2022 03:46
14546,01_Login,0.689,08-12-2022 03:51,08-12-2022 03:51
14547,02_Watchlist,0.156,08-12-2022 03:51,08-12-2022 03:51
14548,03_Logout,0.2,08-12-2022 03:51,08-12-2022 03:51
14549,01_Login,0.282,08-12-2022 03:56,08-12-2022 03:56
14550,02_Watchlist,0.169,08-12-2022 03:56,08-12-2022 03:56
14551,03_Logout,0.204,08-12-2022 03:56,08-12-2022 03:56
14552,01_Login,0.319,08-12-2022 04:01,08-12-2022 04:01
14553,02_Watchlist,0.166,08-12-2022 04:01,08-12-2022 04:01
14554,03_Logout,0.163,08-12-2022 04:01,08-12-2022 04:01
14555,01_Login,0.232,08-12-2022 04:06,08-12-2022 04:06
14556,02_Watchlist,0.153,08-12-2022 04:06,08-12-2022 04:06
14557,03_Logout,0.224,08-12-2022 04:06,08-12-2022 04:06
14558,01_Login,0.288,08-12-2022 04:11,08-12-2022 04:11
14559,02_Watchlist,0.165,08-12-2022 04:11,08-12-2022 04:11
14560,03_Logout,0.204,08-12-2022 04:11,08-12-2022 04:11
14561,01_Login,0.249,08-12-2022 04:16,08-12-2022 04:16
14562,02_Watchlist,0.149,08-12-2022 04:16,08-12-2022 04:16
14563,03_Logout,0.187,08-12-2022 04:16,08-12-2022 04:16
14564,01_Login,0.266,08-12-2022 04:21,08-12-2022 04:21
14565,02_Watchlist,0.125,08-12-2022 04:21,08-12-2022 04:21
14566,03_Logout,0.176,08-12-2022 04:21,08-12-2022 04:21
14567,01_Login,0.298,08-12-2022 04:26,08-12-2022 04:26
14568,02_Watchlist,0.137,08-12-2022 04:26,08-12-2022 04:26
14569,03_Logout,0.178,08-12-2022 04:26,08-12-2022 04:26
14570,01_Login,0.282,08-12-2022 04:31,08-12-2022 04:31
14571,02_Watchlist,0.632,08-12-2022 04:31,08-12-2022 04:31
14572,03_Logout,0.161,08-12-2022 04:31,08-12-2022 04:31
14573,01_Login,0.287,08-12-2022 04:36,08-12-2022 04:36
14574,02_Watchlist,0.634,08-12-2022 04:36,08-12-2022 04:36
14575,03_Logout,0.205,08-12-2022 04:36,08-12-2022 04:36
14576,01_Login,0.25,08-12-2022 04:41,08-12-2022 04:41
14577,02_Watchlist,0.15,08-12-2022 04:41,08-12-2022 04:41
14578,03_Logout,0.179,08-12-2022 04:41,08-12-2022 04:41
14579,01_Login,0.627,08-12-2022 04:46,08-12-2022 04:46
14580,02_Watchlist,0.159,08-12-2022 04:46,08-12-2022 04:46
14581,03_Logout,0.209,08-12-2022 04:46,08-12-2022 04:46
14582,01_Login,0.175,08-12-2022 04:51,08-12-2022 04:51
14583,02_Watchlist,0.128,08-12-2022 04:51,08-12-2022 04:51
14584,03_Logout,0.175,08-12-2022 04:51,08-12-2022 04:51
14585,01_Login,0.289,08-12-2022 04:56,08-12-2022 04:56
14586,02_Watchlist,0.16,08-12-2022 04:56,08-12-2022 04:56
14587,03_Logout,0.217,08-12-2022 04:56,08-12-2022 04:56
14588,01_Login,0.264,08-12-2022 05:01,08-12-2022 05:01
14589,02_Watchlist,0.187,08-12-2022 05:01,08-12-2022 05:01
14590,03_Logout,0.183,08-12-2022 05:01,08-12-2022 05:01
14591,01_Login,0.235,08-12-2022 05:06,08-12-2022 05:06
14592,02_Watchlist,0.145,08-12-2022 05:06,08-12-2022 05:06
14593,03_Logout,0.23,08-12-2022 05:06,08-12-2022 05:06
14594,01_Login,0.197,08-12-2022 05:11,08-12-2022 05:11
14595,02_Watchlist,0.179,08-12-2022 05:11,08-12-2022 05:11
14596,03_Logout,0.18,08-12-2022 05:11,08-12-2022 05:11
14597,01_Login,0.627,08-12-2022 05:16,08-12-2022 05:16
14598,02_Watchlist,0.152,08-12-2022 05:16,08-12-2022 05:16
14599,03_Logout,0.217,08-12-2022 05:16,08-12-2022 05:16
14600,01_Login,1.295,08-12-2022 05:21,08-12-2022 05:21
14601,02_Watchlist,0.157,08-12-2022 05:21,08-12-2022 05:21
14602,03_Logout,0.175,08-12-2022 05:21,08-12-2022 05:21
14603,01_Login,0.73,08-12-2022 05:26,08-12-2022 05:26
14604,02_Watchlist,0.146,08-12-2022 05:26,08-12-2022 05:26
14605,03_Logout,0.186,08-12-2022 05:26,08-12-2022 05:26
14606,01_Login,0.289,08-12-2022 05:31,08-12-2022 05:31
14607,02_Watchlist,0.184,08-12-2022 05:31,08-12-2022 05:31
14608,03_Logout,0.2,08-12-2022 05:31,08-12-2022 05:31
14609,01_Login,0.661,08-12-2022 05:36,08-12-2022 05:36
